Product Type,Product Name,Texture,Color,Width,Length,Thickness,Exposure,HardieZone,SKU,URL,Warranty Substrate,Warranty Finish,Fire Rating,Review Count,Rating
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 5-1/4"" in Iron Gray",Rustic Cedar,Iron Gray,5-1/4,"144""","0.3125""","4.0""",HZ5,JH-HARD-RUS-IRO-51/4,/products/james-hardie/hardieplank/rustic-cedar/5-1/4/iron-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 5-1/4"" in Mountain Sage",Rustic Cedar,Mountain Sage,5-1/4,"144""","0.3125""","4.0""",HZ5,JH-HARD-RUS-MOU-51/4,/products/james-hardie/hardieplank/rustic-cedar/5-1/4/mountain-sage,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Arctic White",Smooth,Arctic White,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-ARC-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/arctic-white,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Cobble Stone",Smooth,Cobble Stone,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-COB-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/cobble-stone,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Navajo Beige",Smooth,Navajo Beige,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-NAV-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/navajo-beige,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Monterey Taupe",Smooth,Monterey Taupe,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-MON-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/monterey-taupe,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Khaki Brown",Smooth,Khaki Brown,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-KHA-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/khaki-brown,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Timber Bark",Smooth,Timber Bark,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-TIM-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/timber-bark,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Pearl Gray",Smooth,Pearl Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-PEA-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/pearl-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Light Mist",Smooth,Light Mist,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-LIG-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/light-mist,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Gray Slate",Smooth,Gray Slate,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-GRA-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/gray-slate,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Night Gray",Smooth,Night Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-NIG-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/night-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Boothbay Blue",Smooth,Boothbay Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-BOO-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/boothbay-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Evening Blue",Smooth,Evening Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-EVE-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/evening-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Aged Pewter",Smooth,Aged Pewter,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-AGE-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/aged-pewter,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Iron Gray",Smooth,Iron Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-IRO-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/iron-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 6-1/4"" in Mountain Sage",Smooth,Mountain Sage,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-SMO-MOU-61/4,/products/james-hardie/hardieplank/smooth/6-1/4/mountain-sage,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Arctic White",Select Cedarmill,Arctic White,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-ARC-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/arctic-white,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Cobble Stone",Select Cedarmill,Cobble Stone,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-COB-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/cobble-stone,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Navajo Beige",Select Cedarmill,Navajo Beige,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-NAV-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/navajo-beige,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Monterey Taupe",Select Cedarmill,Monterey Taupe,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-MON-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/monterey-taupe,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Khaki Brown",Select Cedarmill,Khaki Brown,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-KHA-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/khaki-brown,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Timber Bark",Select Cedarmill,Timber Bark,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-TIM-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/timber-bark,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Pearl Gray",Select Cedarmill,Pearl Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-PEA-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/pearl-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Light Mist",Select Cedarmill,Light Mist,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-LIG-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/light-mist,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Gray Slate",Select Cedarmill,Gray Slate,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-GRA-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/gray-slate,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Night Gray",Select Cedarmill,Night Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-NIG-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/night-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Boothbay Blue",Select Cedarmill,Boothbay Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-BOO-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/boothbay-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Evening Blue",Select Cedarmill,Evening Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-EVE-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/evening-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Aged Pewter",Select Cedarmill,Aged Pewter,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-AGE-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/aged-pewter,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Iron Gray",Select Cedarmill,Iron Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-IRO-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/iron-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 6-1/4"" in Mountain Sage",Select Cedarmill,Mountain Sage,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-CED-MOU-61/4,/products/james-hardie/hardieplank/select-cedarmill/6-1/4/mountain-sage,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Arctic White",Beaded,Arctic White,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-ARC-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/arctic-white,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Cobble Stone",Beaded,Cobble Stone,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-COB-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/cobble-stone,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Navajo Beige",Beaded,Navajo Beige,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-NAV-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/navajo-beige,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Monterey Taupe",Beaded,Monterey Taupe,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-MON-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/monterey-taupe,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Khaki Brown",Beaded,Khaki Brown,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-KHA-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/khaki-brown,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Timber Bark",Beaded,Timber Bark,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-TIM-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/timber-bark,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Pearl Gray",Beaded,Pearl Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-PEA-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/pearl-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Light Mist",Beaded,Light Mist,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-LIG-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/light-mist,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Gray Slate",Beaded,Gray Slate,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-GRA-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/gray-slate,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Night Gray",Beaded,Night Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-NIG-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/night-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Boothbay Blue",Beaded,Boothbay Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-BOO-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/boothbay-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Evening Blue",Beaded,Evening Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-EVE-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/evening-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Aged Pewter",Beaded,Aged Pewter,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-AGE-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/aged-pewter,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Iron Gray",Beaded,Iron Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-IRO-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/iron-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 6-1/4"" in Mountain Sage",Beaded,Mountain Sage,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-BEA-MOU-61/4,/products/james-hardie/hardieplank/beaded/6-1/4/mountain-sage,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Arctic White",Colonial Roughsawn,Arctic White,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-ARC-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/arctic-white,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Cobble Stone",Colonial Roughsawn,Cobble Stone,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-COB-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/cobble-stone,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Navajo Beige",Colonial Roughsawn,Navajo Beige,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-NAV-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/navajo-beige,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Monterey Taupe",Colonial Roughsawn,Monterey Taupe,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-MON-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/monterey-taupe,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Khaki Brown",Colonial Roughsawn,Khaki Brown,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-KHA-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/khaki-brown,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Timber Bark",Colonial Roughsawn,Timber Bark,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-TIM-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/timber-bark,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Pearl Gray",Colonial Roughsawn,Pearl Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-PEA-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/pearl-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Light Mist",Colonial Roughsawn,Light Mist,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-LIG-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/light-mist,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Gray Slate",Colonial Roughsawn,Gray Slate,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-GRA-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/gray-slate,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Night Gray",Colonial Roughsawn,Night Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-NIG-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/night-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Boothbay Blue",Colonial Roughsawn,Boothbay Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-BOO-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/boothbay-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Evening Blue",Colonial Roughsawn,Evening Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-EVE-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/evening-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Aged Pewter",Colonial Roughsawn,Aged Pewter,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-AGE-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/aged-pewter,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Iron Gray",Colonial Roughsawn,Iron Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-IRO-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/iron-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 6-1/4"" in Mountain Sage",Colonial Roughsawn,Mountain Sage,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-ROU-MOU-61/4,/products/james-hardie/hardieplank/colonial-roughsawn/6-1/4/mountain-sage,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Arctic White",Colonial Smooth,Arctic White,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-ARC-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/arctic-white,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Cobble Stone",Colonial Smooth,Cobble Stone,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-COB-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/cobble-stone,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Navajo Beige",Colonial Smooth,Navajo Beige,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-NAV-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/navajo-beige,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Monterey Taupe",Colonial Smooth,Monterey Taupe,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-MON-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/monterey-taupe,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Khaki Brown",Colonial Smooth,Khaki Brown,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-KHA-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/khaki-brown,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Timber Bark",Colonial Smooth,Timber Bark,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-TIM-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/timber-bark,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Pearl Gray",Colonial Smooth,Pearl Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-PEA-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/pearl-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Light Mist",Colonial Smooth,Light Mist,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-LIG-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/light-mist,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Gray Slate",Colonial Smooth,Gray Slate,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-GRA-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/gray-slate,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Night Gray",Colonial Smooth,Night Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-NIG-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/night-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Boothbay Blue",Colonial Smooth,Boothbay Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-BOO-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/boothbay-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Evening Blue",Colonial Smooth,Evening Blue,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-EVE-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/evening-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Aged Pewter",Colonial Smooth,Aged Pewter,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-AGE-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/aged-pewter,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Iron Gray",Colonial Smooth,Iron Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-IRO-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/iron-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 6-1/4"" in Mountain Sage",Colonial Smooth,Mountain Sage,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-COL-MOU-61/4,/products/james-hardie/hardieplank/colonial-smooth/6-1/4/mountain-sage,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Arctic White",Rustic Cedar,Arctic White,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-ARC-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/arctic-white,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Cobble Stone",Rustic Cedar,Cobble Stone,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-COB-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/cobble-stone,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Navajo Beige",Rustic Cedar,Navajo Beige,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-NAV-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/navajo-beige,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Monterey Taupe",Rustic Cedar,Monterey Taupe,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-MON-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/monterey-taupe,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Khaki Brown",Rustic Cedar,Khaki Brown,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-KHA-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/khaki-brown,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Timber Bark",Rustic Cedar,Timber Bark,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-TIM-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/timber-bark,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Pearl Gray",Rustic Cedar,Pearl Gray,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-PEA-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/pearl-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Light Mist",Rustic Cedar,Light Mist,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-LIG-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/light-mist,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 6-1/4"" in Gray Slate",Rustic Cedar,Gray Slate,6-1/4,"144""","0.3125""","5.0""",HZ5,JH-HARD-RUS-GRA-61/4,/products/james-hardie/hardieplank/rustic-cedar/6-1/4/gray-slate,30 years,15 years,Class A,180,4.8
